GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27,HD01_VD28,HD02_VD28,HD01_VD29,HD02_VD29,HD01_VD30,HD02_VD30,HD01_VD31,HD02_VD31,HD01_VD32,HD02_VD32,HD01_VD33,HD02_VD33,HD01_VD34,HD02_VD34,HD01_VD35,HD02_VD35,HD01_VD36,HD02_VD36
0500000US28161,28161,"Yalobusha County, Mississippi",27226,2172,32250,8293,29405,14920,24292,20397,32917,26551,64107,26457,-,**,83365,32598,68214,26195,37813,10577,18929,42034,-,**,37708,10168,-,**,28523,13708,36000,14979,26841,11026,16741,6909,24375,9044,31176,763,31563,7713,30660,5772,5083,5684,24392,12822,14219,5833,29718,5088,42526,17940,26813,2922,33625,10371,33958,10696,31528,1726,42839,4595,26325,1307,27016,5657,26250,689,17165,8294
0500000US28163,28163,"Yazoo County, Mississippi",24512,2492,41880,4249,44470,3844,48232,4440,35323,10827,50750,35536,57321,88890,4485,54426,-,**,33897,2611,31875,7576,33949,543,35991,8262,8750,42689,48958,10462,63056,21740,36380,3982,14845,1830,14476,1087,34375,17869,24167,16705,36250,20011,13828,2493,10219,6329,10833,2313,24384,3994,20947,9664,25149,6971,23214,3345,16364,10147,23878,6316,22599,10202,27358,5767,35262,8038,20147,17003,19022,7660
0500000US29001,29001,"Adair County, Missouri",24559,1699,37128,2945,43462,6348,45574,7378,37468,5932,7458,33938,42679,91321,31250,91507,4254,6027,36906,4013,35353,4127,88365,20998,37520,4849,29457,21309,35784,10466,45987,9685,21688,10459,12517,2393,18655,4405,30625,7405,28056,28177,33438,13963,9192,2005,16339,5532,11528,3780,20122,2207,15855,3560,22612,2298,30645,6919,26354,8052,31250,13617,31328,7990,25629,1951,30523,3105,19405,10335,22366,6006
0500000US29003,29003,"Andrew County, Missouri",33169,1919,47510,4101,53269,12099,60174,14975,48056,13678,51719,23714,50313,29304,80313,29570,45536,17065,40352,2726,34286,6551,21964,137635,41308,2687,10903,17197,51176,2933,54255,4757,34160,6304,15846,4396,21111,15846,30708,4906,73500,33782,30292,6076,9000,3575,12490,5480,15341,6553,26182,1109,29375,6311,25731,1013,40154,3371,41250,4347,38050,5571,48333,19909,37188,4900,37125,7348,45250,13340,34375,7347
0500000US29005,29005,"Atchison County, Missouri",29554,2002,37870,2588,46845,4503,47500,11307,46583,8863,55938,7957,58750,15146,34063,4568,55000,21399,31513,3577,37768,18657,78125,45813,31016,4176,6786,18439,33542,4654,41250,10823,31903,1778,15444,4406,20438,4850,50580,13892,50833,8063,36875,14237,10481,2053,10104,2117,15000,11887,20875,1390,20662,6798,20959,1582,34250,4766,35385,4519,29125,3528,41806,9479,35000,4448,41339,5555,33438,8538,18875,3430
0500000US29007,29007,"Audrain County, Missouri",28311,1331,35826,2125,37578,5277,46563,13911,33293,3097,44194,21547,66250,59063,60214,30725,40294,19350,32559,1775,32229,1681,32083,28993,33895,4725,22500,17442,32277,8021,41333,7248,31198,951,20136,1413,20139,1699,31586,892,28750,5873,31730,1025,11344,1939,15357,7898,18452,4128,24679,2077,21622,4874,25592,2044,32282,5077,9554,19462,25000,7862,42667,7529,28885,1577,30127,3343,27039,6588,22847,3702
0500000US29009,29009,"Barry County, Missouri",25372,1539,36889,3077,36667,7482,37180,11455,35817,9759,50400,16609,70288,39143,39722,9459,26875,59068,31293,7679,29461,1924,-,**,30104,11989,102966,91558,36682,3325,51042,4707,31300,1450,13118,1835,20270,10645,36765,23261,16797,49977,57813,44260,9212,3402,19356,2010,8333,3227,23180,2182,20743,6251,23961,1648,25636,6613,14583,13795,30557,3981,30139,11092,26707,1602,26223,2096,32413,12425,26260,3045
0500000US29011,29011,"Barton County, Missouri",26898,1804,38098,4596,45764,9561,43606,9503,60000,25249,52375,34021,76250,699,-,**,-,**,32026,4534,30417,19597,-,**,34464,3279,-,**,50938,42755,86442,56409,26713,2482,13059,2107,13589,2815,26250,7856,21250,473,28269,1607,7344,2857,19318,8134,12232,4815,22758,2917,21509,2046,25044,2588,31464,1785,24805,3078,33676,4273,35083,18805,25556,4200,27151,6415,33710,4455,21389,6443
0500000US29013,29013,"Bates County, Missouri",27033,1508,37328,3273,40580,10082,47545,13462,31600,7793,64833,10955,64688,19288,71500,4482,43977,15581,30811,3058,24107,5108,29205,25116,36836,4421,28875,2847,37347,11753,51117,5333,24750,14155,11645,1521,15476,4081,21979,12362,8889,35683,27841,11085,11429,2123,8125,5774,10102,2362,24601,3697,19375,7585,25908,2697,39884,7058,19470,2686,39500,7367,50714,7289,28958,3851,31929,9371,31250,11646,22000,2690
0500000US29015,29015,"Benton County, Missouri",24098,1987,33266,4825,28864,8474,32888,10891,22292,7629,47917,23170,58375,44830,48929,9603,-,**,32197,9090,32188,19836,-,**,35699,8293,23250,31920,41563,10894,45750,11995,37750,8291,12413,2252,16348,1749,26023,29790,25682,27900,30536,53473,10506,1898,19904,13119,9483,2128,21952,1993,22424,9624,21831,1792,34917,10441,16464,13791,40247,13256,37000,14308,26997,3924,29006,3609,16389,14405,23974,2923
0500000US29017,29017,"Bollinger County, Missouri",29583,1984,40676,5691,51406,11839,51688,9670,43393,42863,61146,28795,-,**,60521,30000,-,**,35732,8820,36719,35474,-,**,35644,9693,21625,31486,33900,9023,45625,3705,25000,3411,14226,4738,11875,5722,31944,3210,-,**,32656,3221,10227,2005,26071,10754,14732,15007,24490,4772,23250,12029,25026,4920,35801,3870,10809,8531,36536,13173,36860,6194,32382,7700,35656,8243,36705,21876,29693,2379
0500000US29019,29019,"Boone County, Missouri",30484,529,42414,1109,47368,4168,46982,5543,47954,5136,46172,2949,52034,3688,57306,10149,35369,7723,32102,1371,32330,2522,68438,9607,31692,2189,29983,3110,51014,2029,56277,4735,30992,2040,14129,1837,24858,4296,32439,4670,25554,14955,41042,2144,8819,1261,20124,3351,10703,3730,25196,1109,23753,2788,25821,1156,32334,3779,8588,8093,31055,2523,39563,4471,24426,1813,30067,2595,21959,8316,15923,2058
0500000US29021,29021,"Buchanan County, Missouri",28761,1726,44293,1712,50409,3268,50479,3880,50117,6672,55795,7729,49183,7863,54732,12322,72045,21240,35454,2487,36235,1158,56250,25406,33112,5660,30804,9848,48258,3646,59647,4729,30716,3309,13907,1510,17012,5137,32380,3192,39338,12722,31759,2855,9513,2298,16638,3310,13716,3192,24248,1525,20432,2737,26161,1392,35559,5243,24643,23076,32007,2134,41610,8000,31428,948,31424,846,32969,8732,30507,3949
0500000US29023,29023,"Butler County, Missouri",26181,1370,38660,1766,40797,5044,40417,5584,41389,10180,50110,8677,40921,10125,51176,5994,-,**,32169,1904,26991,7981,38971,125897,33420,1471,12750,4046,46114,9443,73171,26426,31977,5103,16123,1662,18828,1945,34250,11230,5125,34486,41500,10956,12328,3868,16250,2100,9960,5652,22275,2542,18850,4860,23938,2189,25564,3443,24904,4590,22324,6073,30263,4946,27281,3375,27075,4096,31599,5600,22261,6166
0500000US29025,29025,"Caldwell County, Missouri",33929,3007,47517,5943,46250,10343,50200,16831,42500,7818,78864,20522,95903,13305,67419,22500,-,**,40000,6222,34500,4666,-,**,40234,6638,50417,64651,47039,5993,49601,2791,26250,11999,18782,3352,19760,1453,30326,2067,35313,12678,30000,1903,5859,4465,27083,19716,10167,2752,25877,2441,21696,5737,26875,3022,38438,8593,13750,20608,37188,12035,40625,6950,39063,4698,38977,6432,45700,4586,35083,10533
0500000US29027,29027,"Callaway County, Missouri",31654,782,42185,2373,47934,4609,51786,6831,42676,14703,51521,4953,50445,9938,65256,25102,52356,16402,32026,3189,32391,12612,31719,6646,32442,3326,26875,11983,46735,7167,54130,2170,32005,4376,18378,3666,28202,6729,30236,5982,36375,12144,28432,7488,10556,3390,26557,5158,15829,6738,26577,1475,18900,8571,27931,2704,38277,9124,17746,10755,41488,4495,37500,16431,32384,2751,33883,6365,30144,7530,32852,4827
0500000US29029,29029,"Camden County, Missouri",25023,1308,42823,3514,49128,6884,51205,7844,41801,5816,50139,12431,52222,54758,44639,25145,36042,26848,30817,2656,29023,9065,32917,7969,32981,6531,22232,9128,52850,6743,53950,9327,51354,14038,15176,1623,19563,8150,31549,3670,25313,10679,33472,6442,12477,2733,15786,1599,14049,3798,23579,2795,22379,7984,23860,2108,25893,2729,21705,8288,25876,2640,28409,8196,24516,2896,25042,5427,27250,4754,18947,7655
0500000US29031,29031,"Cape Girardeau County, Missouri",30360,1024,44492,1745,50890,2128,51513,1716,47271,4359,51236,5266,47788,12307,60430,12868,39813,19895,36271,1926,34800,7630,40729,14468,36778,1199,29423,12918,47424,3883,53774,3528,35367,2603,14487,1454,17720,3296,24050,5267,15776,5176,35795,14949,10399,1209,18596,6327,11250,3433,24946,2577,25031,5980,24906,2436,37859,3465,13789,20196,36549,3877,41123,2910,28406,2811,28087,3265,35511,9611,23500,3276
0500000US29033,29033,"Carroll County, Missouri",26744,2100,41098,2276,47500,11063,48889,9946,31974,22159,17375,67789,-,**,-,**,16625,29078,33690,2798,27750,7936,44000,16101,38500,6947,27000,10362,47016,6860,63333,38556,45565,10797,13846,3098,16161,3041,19474,13185,18125,8660,27083,22523,10023,1309,13068,5533,16146,811,23347,3739,25865,7235,22183,2170,31959,6898,20547,5974,42273,7599,31696,16239,30134,6559,24808,6456,40313,7520,36250,17111
0500000US29035,29035,"Carter County, Missouri",29623,3838,34722,4901,33467,4630,32115,10124,34440,18225,76050,121192,-,**,-,**,-,**,27500,11040,25385,9463,-,**,32656,13929,-,**,43750,18864,63667,32270,40543,9913,10806,1317,-,**,-,**,-,**,-,**,9007,3201,8750,14937,11354,1144,28603,9217,22891,16333,31447,11515,31672,919,30949,1589,38333,19669,30795,3149,31287,3521,31331,16861,40568,11142,19219,13868
0500000US29037,29037,"Cass County, Missouri",37065,826,51430,1259,55759,3527,61106,4266,50666,2893,80120,4624,77227,7956,81846,3474,56346,17645,42445,2558,42857,5932,55526,7391,39653,3518,54205,12755,44882,3986,51379,4495,35039,7990,19961,1581,25010,3265,39821,14982,32768,8094,46875,10494,10247,1966,23711,3021,16968,5908,31337,1539,31035,4423,31499,1834,46018,5312,27500,26627,47880,7349,45172,5857,35254,1916,36458,1712,34367,4638,30434,5466
0500000US29039,29039,"Cedar County, Missouri",25309,1869,34192,3510,37091,9360,36386,7943,44688,27619,36686,3629,-,**,-,**,-,**,32480,2696,23365,13172,-,**,33362,2909,-,**,31268,2733,31799,20357,30463,5455,13307,2976,25438,7900,22331,4993,-,**,28173,3401,6806,7734,15361,8862,10066,8738,23404,6268,16484,6567,25364,1901,21813,4588,11473,2586,27763,11288,22596,12935,36483,6228,40829,2567,23895,5956,42500,13202
0500000US29041,29041,"Chariton County, Missouri",27034,1221,33730,2192,40327,7780,40542,9189,39167,10615,71250,25692,56250,18157,-,**,80938,21807,31888,1575,35125,2785,-,**,32156,1739,6607,7822,30592,10637,41719,7363,26875,11010,11441,1656,19286,4437,28750,1680,-,**,29615,19414,7174,1678,13143,1287,11696,3512,24706,3726,28214,9381,23667,3632,30063,5689,25682,5174,31750,14843,35417,18376,35275,4288,35368,6407,58929,15478,24716,2867
0500000US29043,29043,"Christian County, Missouri",32094,704,42984,1996,47569,4430,46633,4465,49103,5792,53428,5993,46522,11633,77721,15344,44615,14850,36348,2262,36346,4837,34561,6863,38865,3303,23125,21508,45663,4836,52846,4483,34438,8367,16248,888,22364,3287,35417,9256,29348,7211,39886,23068,9950,2311,17136,3148,13321,3604,26939,1307,30015,2049,24726,2321,35204,2853,13924,7306,32600,2415,40303,3961,35330,3426,36639,2819,39020,7273,26346,9011
0500000US29045,29045,"Clark County, Missouri",27917,3322,36458,2251,45417,12161,41641,20023,48654,3079,24500,26815,22000,59140,-,**,-,**,32009,5933,52614,32212,-,**,31739,5814,-,**,36573,3657,48068,10317,31389,8361,15288,3708,20509,10325,29022,19718,14750,7314,29728,35351,7102,2548,13929,2590,18750,10780,23342,3576,24464,7142,22138,3508,31207,6217,25664,4203,37396,8796,32237,10296,30688,2875,36471,8201,26800,5201,25313,7144
0500000US29047,29047,"Clay County, Missouri",37340,809,52287,954,62067,3225,70789,3568,51478,3003,66891,2937,68922,3808,67838,8315,51060,4875,39855,2273,36198,2573,57338,6185,38227,3611,40833,8724,48696,3131,55190,2876,36121,3536,17324,753,21195,3628,42247,5600,31133,4133,52414,6897,11359,785,18415,1867,16505,1171,31305,642,31022,1423,31439,679,42535,2714,29773,5930,41683,2226,45067,2705,35339,2159,38020,2507,40095,5745,25146,3775
0500000US29049,29049,"Clinton County, Missouri",35895,2288,47228,4337,55043,8512,61779,6822,43851,4847,54643,27707,65938,31808,74444,73993,47650,71451,34152,4080,35556,9958,21000,43080,33674,4911,34886,13548,50844,5450,60000,8466,32644,10311,17276,2070,22176,3893,40263,10925,35625,28381,41563,12425,7591,3407,16125,4381,14828,5170,31151,1837,34315,6556,30039,4405,47500,11029,60680,23929,38882,3742,56505,9383,39205,3323,38391,2838,51448,2271,29286,10013
0500000US29051,29051,"Cole County, Missouri",33706,1382,45743,1621,50754,3463,54427,6226,45050,3699,52209,3478,53779,3747,56063,16399,35739,4625,37853,2358,34550,4342,54569,21422,37587,2612,38958,14947,45354,3366,52158,3635,31998,3507,19295,1489,23042,4523,35337,11880,29701,17476,39010,16933,13238,4232,19175,3816,15053,3777,28873,1783,24699,3487,29852,1490,33685,5199,26699,14751,36599,5995,32197,4248,31020,1329,31786,2177,35459,7471,25649,5204
0500000US29053,29053,"Cooper County, Missouri",30715,898,40404,1842,47328,6954,49167,6126,42394,8921,60114,19061,67917,44700,61250,18978,47014,39776,32743,2614,30125,4496,32500,10546,34050,1885,24722,10682,39653,8253,50909,4281,34861,7308,16996,1763,12596,7031,32083,1545,40875,18580,31797,1175,13536,3143,16435,3297,18320,4379,27127,1593,25375,8137,27359,1471,33141,3722,25809,10184,37350,5678,31462,3255,33621,2525,32305,4186,44792,11180,29821,10975
0500000US29055,29055,"Crawford County, Missouri",28106,3255,42025,3911,45243,9529,42328,12749,47917,7183,57321,21463,75074,49577,63000,27180,46103,843,35932,2680,26346,6494,50337,18473,36236,2587,58750,68785,43696,3334,65250,32633,41875,2081,12934,4160,10551,7689,36429,42615,77333,121445,32375,4573,10509,2859,16544,9665,11339,6975,24272,3540,18942,6326,26395,2964,39146,5072,22083,42603,35893,4529,45714,10523,26574,5468,24130,4202,35565,17389,30511,3865
0500000US29057,29057,"Dade County, Missouri",22437,2863,37012,4457,41638,6989,40648,7650,47273,6646,45917,3814,105000,30727,45469,30227,45398,19520,29259,3428,30625,7041,28750,4405,29453,6851,15417,11533,41500,13235,61184,8104,21875,13712,10692,2676,14286,10967,45398,38330,-,**,21750,1910,9136,1116,9702,2305,10000,4309,19750,4609,17813,8950,20139,5892,26719,6253,11548,14536,22153,6934,37143,8297,22070,4651,22167,4373,39000,15899,16722,3534
0500000US29059,29059,"Dallas County, Missouri",27195,2452,32664,3462,32059,6455,31250,11284,32059,40356,32480,18967,31926,30412,40909,13619,-,**,37367,6167,54044,40471,-,**,40461,7457,35556,45035,26573,7308,50962,22883,23068,18113,13354,4734,20357,11410,-,**,-,**,-,**,12143,7757,12335,6792,5588,10919,25311,7616,15125,17227,25986,4317,34091,6711,13750,12495,30833,9799,37222,9121,34978,4549,35313,6520,40993,14523,17011,1781
0500000US29061,29061,"Daviess County, Missouri",29900,1653,36807,2767,41202,9024,40461,10693,47500,14016,40833,45756,85625,14910,-,**,-,**,32798,4785,31875,15695,-,**,33750,5966,9688,18820,47222,20506,55536,15619,33333,6426,17800,3091,17250,8140,29534,978,34167,47095,29338,720,10000,2637,12321,12505,14750,5242,26538,2806,25625,5014,27452,4001,29706,4808,31779,5339,28750,6783,25875,6947,26652,3628,23646,6210,31719,10998,27708,5978
0500000US29063,29063,"DeKalb County, Missouri",31912,1125,37426,2541,35221,7584,31956,5875,46359,17818,50385,32340,"2,500-",***,59750,14273,42500,40488,34778,2701,27452,10366,36875,6887,36518,3599,14600,14604,52159,6022,54250,9022,34375,12360,20927,3122,25625,8368,24387,8506,22273,35000,24481,8449,10484,1654,10461,7606,15347,6345,24150,3404,16339,9773,27260,3783,37200,7308,41591,18194,35208,12437,36857,5905,36429,5924,40764,4409,53304,14568,31238,2057
0500000US29065,29065,"Dent County, Missouri",26243,1484,36694,4382,50077,14008,43409,17577,60547,15370,46625,4503,46932,13337,46974,14422,40500,12879,28458,4853,30000,22245,-,**,31000,5918,26667,21179,39271,3130,45662,9393,33636,9832,14205,3817,12018,5759,32104,2848,27292,37611,32165,2596,10685,2419,12542,5217,17581,4730,22440,5615,21721,2710,26152,4287,31200,6134,10000,16776,33086,9392,37266,19142,28782,3982,22977,3209,46250,32269,31786,4793
0500000US29067,29067,"Douglas County, Missouri",20489,1812,36184,8126,38696,13056,46953,9289,29797,17515,70278,126152,-,**,70833,219296,-,**,27727,18851,11296,545,-,**,37885,23218,-,**,45000,13066,62667,27760,31563,25284,11892,3753,17188,6733,27083,11001,-,**,30391,10544,8688,1042,18372,6611,10972,13593,19493,2992,21434,3467,17269,4028,14646,5650,10677,6875,13454,1566,27950,10893,27292,4214,24837,4343,35977,7070,16214,2251
0500000US29069,29069,"Dunklin County, Missouri",26198,1065,36282,1766,42917,8794,46563,6682,35234,6071,45000,28963,82292,84685,35500,22121,30139,11844,31632,1703,30313,2862,103500,72335,31490,2653,30906,777,39200,3367,42287,23357,32019,5144,14300,1656,16962,3171,31483,12920,52788,13648,30465,3527,11067,2086,10186,3991,11250,2896,23862,1195,22601,4468,25333,2612,25244,2456,19231,4708,27277,4845,32344,8620,32174,6462,37380,5412,30154,4293,17159,5426
0500000US29071,29071,"Franklin County, Missouri",31815,588,42707,2201,47189,3630,49022,3923,44198,4679,63665,5972,71905,11993,64744,7310,39432,10118,36294,2358,43004,7936,68466,41689,35655,2701,21500,12365,40974,2324,51565,2849,31536,2329,16765,1092,19068,2404,50485,7962,47143,27462,50587,9377,12590,2445,19580,2464,12868,2794,25514,1459,22745,4676,26361,1243,42391,5374,36250,18182,42277,6424,45213,8523,31212,964,31344,1160,32052,3020,26698,5208
0500000US29073,29073,"Gasconade County, Missouri",27820,1975,41022,2830,42072,6216,43264,6808,36833,8982,64531,8941,66964,27793,56458,11060,-,**,31891,3772,26719,2213,102813,151554,37026,7526,9722,13260,42083,5732,53250,12669,21563,17457,13769,1296,18644,3929,27941,35345,"2,500-",***,35500,7285,10346,2166,14653,3787,14018,3045,25701,2811,22355,6805,26234,2562,37941,6311,13229,10563,40991,5553,44318,16862,29321,2678,30266,2268,27438,2665,29412,8361
0500000US29075,29075,"Gentry County, Missouri",26552,2114,35657,3254,31823,5452,32016,9668,31471,4632,47778,7210,49444,4643,-,**,36667,22278,32609,3663,23750,15217,46406,51338,31850,3118,145500,178899,39635,4123,39010,7444,40536,8592,14441,3550,17813,9008,31645,888,-,**,31645,745,10417,6047,17250,14765,14402,5023,23750,4905,30391,9917,22255,3301,24451,4275,22778,2388,23875,4489,27212,20297,30435,5520,35774,11977,34205,4227,8750,24305
0500000US29077,29077,"Greene County, Missouri",27946,751,40723,636,44455,2474,49842,4115,40331,1831,50467,2579,52051,2339,48512,7213,43906,7601,34269,1360,32919,2644,57733,10849,33723,1945,31323,2103,41403,2056,55183,3385,27871,2758,15296,665,19712,1639,32773,2477,19226,16269,35870,3772,12132,704,18251,1907,12423,1355,23159,1114,22570,2149,23364,1111,33646,3047,25934,4379,35159,3239,33170,4355,28843,1802,31306,1109,31400,2030,20313,2055
0500000US29079,29079,"Grundy County, Missouri",30449,1562,40114,2110,50441,5855,51164,6012,44375,14889,47750,9565,48500,4204,46250,32544,-,**,37541,3106,33375,6698,19674,20321,39000,1010,17333,27302,40486,9475,48667,7407,32361,3176,19837,4933,17857,13752,28438,8857,40000,51524,28438,4439,20351,14796,16935,2799,15375,12837,16757,4367,11250,8536,18641,2620,31141,9902,25066,9662,35197,12680,42386,7736,35189,3410,32372,7742,37292,15496,35682,1949
0500000US29081,29081,"Harrison County, Missouri",27778,1818,35369,3198,48125,11249,45625,12053,58182,17719,41875,43021,22375,56896,73000,32958,-,**,30673,3432,31875,8964,-,**,30676,3709,11250,41202,31856,2703,44000,20935,31141,756,17361,2961,19135,2025,29063,6624,39167,31144,27813,3661,10417,2241,13750,9215,17917,6981,21232,1923,19537,2894,22041,2708,29856,3829,21705,6642,35221,8219,29609,7684,35179,2011,35720,1674,35761,2928,29129,2184
0500000US29083,29083,"Henry County, Missouri",28302,2130,35997,4101,41366,9415,41923,11460,40848,14470,39375,42188,90625,18237,30859,5906,33125,24344,31735,1815,30938,5150,38750,17918,31736,2563,22188,44836,38188,5543,51500,9264,29038,5484,14515,2654,19922,4245,27273,19749,15417,32325,50875,46582,10991,1879,15768,3922,12955,5623,23612,2299,24289,3994,23245,2795,35137,4311,23882,11530,32313,5715,38145,7563,31948,1800,32442,3011,32371,11476,27042,3418
0500000US29085,29085,"Hickory County, Missouri",21768,2455,34911,5422,22404,10008,21298,8410,50125,34367,75625,106354,9805,134765,-,**,-,**,34350,4110,16875,10030,-,**,36406,3336,12031,26610,41050,6208,37083,19639,41400,2259,12154,1615,16250,4017,21759,7195,-,**,29028,43035,10548,1561,14750,6134,12458,4647,17057,3893,14618,2287,22991,3959,36020,5267,24167,8650,35764,12541,37042,9002,22033,7043,25114,10271,21458,11781,20417,9325
